ID	DOCULECT	CONCEPT	COGID	COGNACY	VALUE	BORROWING	FORM	TOKENS
2405	Kurukh	give	228	give-C	tʃihna		tʃihna	tʃ i h n a
3055	Malto	give	228	give-C	tʃiba:h		tʃiba:h	tʃ i b aː h
3161	Ollari_Gadba	give	228	give-C	tʃi		tʃi	tʃ i
524	Parji	give	228	give-C	cī-		cī-	c iː +
831	Telugu	give	228	give-C	itʃtʃu		itʃtʃu	i tːʃ u
832	Telugu	give	228	give-C	iʋʋaɖam		iʋʋaɖam	i ʋː a ɖ a m
2051	Toda	give	228	give-C	ittʃadta		ittʃadta	i tː ʃ a d t a
2327	Betta_Kurumba	good	71	good-A	nall		nall	n a lː
1444	Kodava	good	71	good-A	nalla		nalla	n a lː a
1566	Malayalam	good	71	good-A	nalla		nalla	n a lː a
2212	Tamil	good	71	good-A	nalla		nalla	n a lː a
1667	Yeruva	good	71	good-A	nallə		nallə	n a lː ə
1874	Badga	good	72	good-B	oɭɭajadə		oɭɭajadə	o ɭː a j a d ə
1343	Kannada	good	72	good-B	oɭɭijadu		oɭɭijadu	o ɭː i j a d u
2853	Kota	good	72	good-B	oludə		oludə	o l u d ə
1240	Koya	good	73	good-C	mantʃid		mantʃid	m a n tʃ i d
863	Telugu	good	73	good-C	mantʃi		mantʃi	m a n tʃ i
1975	Tulu	good	489	good-D	eɖɖedana		eɖɖedana	e ɖː e d a n a
2077	Toda	good	508	good-E	ulti		ulti	u l t i
3084	Malto	good	565	good-F	he:ɖu		he:ɖu	h eː ɖ u
2539	Brahui	good	856	good-G	dʒua:n		dʒua:n	dʒ u aː n
3085	Malto	good	857	good-H	ɾaɖu		ɾaɖu	ɾ a ɖ u
2432	Kurukh	good	858	good-I	da:ʋ		da:ʋ	d aː ʋ
2750	Kolami	good	859	good-J	sobhatan		sobhatan	s o b h a t a n
2647	Gondi	good	860	good-K	assal		assal	a sː a l
2966	Kuwi	good	861	good-L	nejun		nejun	n e j u n
1864	Badga	green	74	green-A	patʃtʃe		patʃtʃe	p a tːʃ e
2318	Betta_Kurumba	green	74	green-A	passla:ngi ~ patʃtʃəla:ngi		passla:ngi	p a sː l aː n g i
2636	Gondi	green	74	green-A	patʃtʃad		patʃtʃad	p a tːʃ a d
1334	Kannada	green	74	green-A	hasiru		hasiru	h a s i r u
1434	Kodava	green	74	green-A	patʃtʃe		patʃtʃe	p a tːʃ e
2844	Kota	green	74	green-A	patʃtʃə		patʃtʃə	p a tːʃ ə
1230	Koya	green	74	green-A	patʃtʃa		patʃtʃa	p a tːʃ a
2952	Kuwi	green	74	green-A	a:kupatʃtʃa		a:kupatʃtʃa	aː k u p a tːʃ a
1557	Malayalam	green	74	green-A	patʃtʃa		patʃtʃa	p a tːʃ a
528	Parji	green	74	green-A	pay		pay	p a y
2199	Tamil	green	74	green-A	patʃtʃə		patʃtʃə	p a tːʃ ə
854	Telugu	green	74	green-A	patʃtʃa		patʃtʃa	p a tːʃ a
2068	Toda	green	74	green-A	patʃtʃai		patʃtʃai	p a tːʃ a i
1966	Tulu	green	74	green-A	patʃtʃe		patʃtʃe	p a tːʃ e
1658	Yeruva	green	74	green-A	patʃtʃe		patʃtʃe	p a tːʃ e
2422	Kurukh	green	823	green-B	haɾija:ɾ	LOAN	haɾija:ɾ	h a ɾ i j aː ɾ
2529	Brahui	green	824	green-C	guanakki		guanakki	g u a n a kː i
3072	Malto	green	825	green-D	ɾanalo		ɾanalo	ɾ a n a l o
2741	Kolami	green	826	green-E	niguɾ		niguɾ	n i g u ɾ
2637	Gondi	green	827	green-F	hi:		hi:	h iː
2953	Kuwi	green	828	green-G	nilia		nilia	n i l i a
2954	Kuwi	green	829	green-H	kasuli		kasuli	k a s u l i
1502	Malayalam	hair	380	hair-A	muɖi		muɖi	m u ɖ i
2135	Tamil	hair	380	hair-A	muɖi		muɖi	m u ɖ i
142	Kannada	hair	76	hair-B	kūdalu		kūdalu	k uː d a l u
1283	Kannada	hair	76	hair-B	ku:dalu		ku:dalu	k uː d a l u
1915	Tulu	hair	76	hair-B	ku:dʒal		ku:dʒal	k uː dʒ a l
795	Telugu	hair	77	hair-C	veɳʈɾukalu		veɳʈɾukalu	v e ɳ ʈ ɾ u k a l u
1813	Badga	hair	78	hair-D	oɾame	LOAN	oɾame	o ɾ a m e
144	Malayalam	hair	78	hair-D	rōmam	LOAN	rōmam	r oː m a m
2792	Kota	hair	379	hair-E	manɖə mi:ɾə		manɖə mi:ɾə	m a n ɖ ə # m iː ɾ ə
2136	Tamil	hair	379	hair-E	maiɾə		maiɾə	m a i ɾ ə
2016	Toda	hair	379	hair-E	mi:ɾs		mi:ɾs	m iː ɾ s
1384	Kodava	hair	381	hair-F	telami		telami	t e l a m i
3016	Malto	hair	381	hair-F	ta:li		ta:li	t aː l i
1607	Yeruva	hair	381	hair-F	tilami		tilami	t i l a m i
1171	Koya	hair	383	hair-G	dʒuʈʈul		dʒuʈʈul	dʒ u ʈː u l
2371	Kurukh	hair	383	hair-G	tʃuʈʈi		tʃuʈʈi	tʃ u ʈː i
796	Telugu	hair	383	hair-G	dʒuʈʈu		dʒuʈʈu	dʒ u ʈː u
2582	Gondi	hair	676	hair-H	kel		kel	k e l
1170	Koya	hair	676	hair-H	kelk		kelk	k e l k
2475	Brahui	hair	677	hair-I	puʒʒƐ		puʒʒƐ	p u ʒ ʒ ɛ
2263	Betta_Kurumba	hair	500	hair-J	ta:kəɾə		ta:kəɾə	t aː k ə ɾ ə
2688	Kolami	hair	678	hair-K	ti:ɾu		ti:ɾu	t iː ɾ u
3127	Ollari_Gadba	hair	679	hair-L	tʃendi		tʃendi	tʃ e n d i
3128	Ollari_Gadba	hair	679	hair-L	taltʃenʈi		taltʃenʈi	t a l tʃ e n ʈ i
2899	Kuwi	hair	680	hair-M	bana		bana	b a n a
1824	Badga	hand	79	hand-A	kaj		kaj	k a j
2274	Betta_Kurumba	hand	79	hand-A	ki:ja		ki:ja	k iː j a
2593	Gondi	hand	79	hand-A	kaj		kaj	k a j
1294	Kannada	hand	79	hand-A	kaj		kaj	k a j
1394	Kodava	hand	79	hand-A	kaj		kaj	k a j
2699	Kolami	hand	79	hand-A	keju		keju	k e j u
2803	Kota	hand	79	hand-A	kaij		kaij	k a i j
1184	Koya	hand	79	hand-A	kaj		kaj	k a j
2382	Kurukh	hand	79	hand-A	kʰekkʰa		kʰekkʰa	kʰ e k kʰ a
2910	Kuwi	hand	79	hand-A	keju		keju	k e j u
1515	Malayalam	hand	79	hand-A	kaj		kaj	k a j
3139	Ollari_Gadba	hand	79	hand-A	ki:		ki:	k iː
530	Parji	hand	79	hand-A	key		key	k e y
2151	Tamil	hand	79	hand-A	kaj		kaj	k a j
808	Telugu	hand	79	hand-A	tʃejji		tʃejji	tʃ e j j i
2027	Toda	hand	79	hand-A	koi		koi	k o i
1926	Tulu	hand	79	hand-A	kai		kai	k a i
1618	Yeruva	hand	79	hand-A	kaj		kaj	k a j
2488	Brahui	hand	706	hand-B	ɖu:		ɖu:	ɖ uː
3027	Malto	hand	707	hand-C	ʈeʈu		ʈeʈu	ʈ e ʈ u
2583	Gondi	head	80	head-A	talla		talla	t a lː a
151	Kannada	head	80	head-A	tale		tale	t a l e
1284	Kannada	head	80	head-A	tale		tale	t a l e
2689	Kolami	head	80	head-A	tal		tal	t a l
1172	Koya	head	80	head-A	talaka:j		talaka:j	t a l a k aː j
2900	Kuwi	head	80	head-A	tɾajun		tɾajun	t ɾ a j u n
1504	Malayalam	head	80	head-A	tala		tala	t a l a
3129	Ollari_Gadba	head	80	head-A	ta:l		ta:l	t aː l
535	Parji	head	80	head-A	tel		tel	t e l
2137	Tamil	head	80	head-A	talə		talə	t a l ə
797	Telugu	head	80	head-A	tala		tala	t a l a
1608	Yeruva	head	80	head-A	tile		tile	t i l e
1814	Badga	head	377	head-B	manɖe		manɖe	m a n ɖ e
2264	Betta_Kurumba	head	377	head-B	maɳɖi		maɳɖi	m a ɳ ɖ i
1385	Kodava	head	377	head-B	maɳɖe		maɳɖe	m a ɳ ɖ e
2793	Kota	head	377	head-B	manɖə		manɖə	m a n ɖ ə
2017	Toda	head	377	head-B	maʈʈə		maʈʈə	m a ʈː ə
1916	Tulu	head	377	head-B	manɖa		manɖa	m a n ɖ a
2372	Kurukh	head	232	head-C	kuk		kuk	k u k
3017	Malto	head	232	head-C	kukudu		kukudu	k u k u d u
1503	Malayalam	head	681	head-D	ʂiɾasə	LOAN	ʂiɾasə	ʂ i ɾ a s ə
2476	Brahui	head	682	head-E	ka:ʈum		ka:ʈum	k aː ʈ u m
1834	Badga	hear	81	hear-A	ke:pə		ke:pə	k eː p ə
2284	Betta_Kurumba	hear	81	hear-A	kə:ɭ		kə:ɭ	k əː ɭ
2603	Gondi	hear	81	hear-A	kendʒ		kendʒ	k e n dʒ
1304	Kannada	hear	81	hear-A	ke:ɭu		ke:ɭu	k eː ɭ u
1405	Kodava	hear	81	hear-A	ke:ɭə		ke:ɭə	k eː ɭ ə
2813	Kota	hear	81	hear-A	ke:lə		ke:lə	k eː l ə
1526	Malayalam	hear	81	hear-A	kelkuga		kelkuga	k e l k u g a
2163	Tamil	hear	81	hear-A	ke:ɭə		ke:ɭə	k eː ɭ ə
2037	Toda	hear	81	hear-A	ke:l		ke:l	k eː l
1936	Tulu	hear	81	hear-A	keɳaɾa		keɳaɾa	k e ɳ a ɾ a
1629	Yeruva	hear	81	hear-A	ke:ɭu		ke:ɭu	k eː ɭ u
1195	Koya	hear	233	hear-C	ke:dʒa		ke:dʒa	k eː dʒ a
2498	Brahui	hear	234	hear-D	bining		bining	b i n i n g
2710	Kolami	hear	234	hear-D	ʋinti		ʋinti	ʋ i n t i
2392	Kurukh	hear	234	hear-D	menna		menna	m e nː a
3039	Malto	hear	234	hear-D	me:na		me:na	m eː n a
3040	Malto	hear	234	hear-D	me:npo		me:npo	m eː n p o
541	Parji	hear	234	hear-D	ven-		ven-	v e n +
818	Telugu	hear	234	hear-D	ʋinu		ʋinu	ʋ i n u
1298	Kannada	heart	83	heart-A	hrudaya	LOAN	hrudaya	h r u d a y a
1398	Kodava	heart	83	heart-A	hrudaja	LOAN	hrudaja	h r u d a j a
1520	Malayalam	heart	83	heart-A	hɾudajam	LOAN	hɾudajam	h ɾ u d a j a m
2157	Tamil	heart	83	heart-A	idajam	LOAN	idajam	i d a j a m
2084	Telugu	heart	83	heart-A	hɾudajamu	LOAN	hɾudajamu	h ɾ u d a j a m u
2597	Gondi	heart	313	heart-B	guɳɖe		guɳɖe	g u ɳ ɖ e
2704	Kolami	heart	313	heart-B	gunɖe		gunɖe	g u n ɖ e
1188	Koya	heart	313	heart-B	guɳɖeka:ja		guɳɖeka:ja	g u ɳ ɖ e k aː j a
812	Telugu	heart	313	heart-B	guɳɖa		guɳɖa	g u ɳ ɖ a
2807	Kota	heart	314	heart-C	nendʒu		nendʒu	n e n dʒ u
1623	Yeruva	heart	314	heart-C	nendʒi		nendʒi	n e n dʒ i
2031	Toda	heart	315	heart-D	manasə		manasə	m a n a s ə
2278	Betta_Kurumba	heart	463	heart-E	jaddi		jaddi	j a d d i
3032	Malto	heart	561	heart-F	hugli:		hugli:	h u g l iː
2703	Kolami	heart	725	heart-G	pa:nam	LOAN	pa:nam	p aː n a m
2492	Brahui	heart	726	heart-H	ust		ust	u s t
2386	Kurukh	heart	727	heart-I	buka		buka	b u k a
3143	Ollari_Gadba	heart	728	heart-J	dʒibe		dʒibe	dʒ i b e
1809	Badga	horn	84	horn-A	kombə		kombə	k o m b ə
2259	Betta_Kurumba	horn	84	horn-A	kombbə		kombbə	k o m bː ə
1279	Kannada	horn	84	horn-A	kombu		kombu	k o m b u
1380	Kodava	horn	84	horn-A	kombə		kombə	k o m b ə
2684	Kolami	horn	84	horn-A	kommu		kommu	k o mː u
1164	Koya	horn	84	horn-A	komm		komm	k o mː
1497	Malayalam	horn	84	horn-A	kompə		kompə	k o m p ə
2131	Tamil	horn	84	horn-A	kombə		kombə	k o m b ə
791	Telugu	horn	84	horn-A	kommu		kommu	k o mː u
1911	Tulu	horn	84	horn-A	kombu		kombu	k o m b u
1603	Yeruva	horn	84	horn-A	kombə		kombə	k o m b ə
2012	Toda	horn	393	horn-B	ku:ɾ		ku:ɾ	k uː ɾ
2471	Brahui	horn	236	horn-C	maɾgʰ		maɾgʰ	m a ɾ gʱ
2367	Kurukh	horn	236	horn-C	maɾag		maɾag	m a ɾ a g
3012	Malto	horn	236	horn-C	maɾgadu		maɾgadu	m a ɾ g a d u
1166	Koya	horn	394	horn-D	ko:kku		ko:kku	k oː kː u
2578	Gondi	horn	666	horn-E	koɾ		koɾ	k o ɾ
3123	Ollari_Gadba	horn	666	horn-E	kaɾ gutʃul		kaɾ gutʃul	k a ɾ # g u tʃ u l
171	Kannada	kill	86	kill-A	kollu		kollu	k o lː u
1409	Kodava	kill	86	kill-A	kollə		kollə	k o lː ə
170	Malayalam	kill	86	kill-A	kolluga		kolluga	k o lː u g a
2169	Tamil	kill	86	kill-A	kollə		kollə	k o lː ə
1633	Yeruva	kill	86	kill-A	kollə		kollə	k o lː ə
2502	Brahui	kill	87	kill-B	kasfing		kasfing	k a s f i n g
822	Telugu	kill	87	kill-B	tʃampu		tʃampu	tʃ a m p u
2041	Toda	kill	389	kill-C	keɖukisti		keɖukisti	k e ɖ u k i s t i
1940	Tulu	kill	389	kill-C	keɾijaɾa		keɾijaɾa	k e ɾ i j a ɾ a
1838	Badga	kill	390	kill-D	koppə		koppə	k o pː ə
2607	Gondi	kill	391	kill-E	haʋka		haʋka	h a ʋ k a
1199	Koya	kill	391	kill-E	aʋaka:		aʋaka:	a ʋ a k aː
2289	Betta_Kurumba	kill	466	kill-F	kenga:ɭ		kenga:ɭ	k e n g aː ɭ
3047	Malto	kill	562	kill-G	badʒpo		badʒpo	b a dʒ p o
2817	Kota	kill	755	kill-H	ta:ʋiɾ		ta:ʋiɾ	t aː ʋ i ɾ
2714	Kolami	kill	756	kill-I	alangʈa:n		alangʈa:n	a l a n g ʈ aː n
2396	Kurukh	kill	757	kill-J	eɖabna		eɖabna	e ɖ a b n a
2608	Gondi	kill	869	kill-K	kʰatamki	LOAN	kʰatamki	kʰ a t a m k i
175	Kannada	knee	88	knee-A	muṇakālo		muṇakālo	m u ɳ a k aː l o
2802	Kota	knee	88	knee-A	mo:ga:l		mo:ga:l	m oː g aː l
1182	Koya	knee	88	knee-A	mo:ka:l		mo:ka:l	m oː k aː l
2381	Kurukh	knee	88	knee-A	muka		muka	m u k a
174	Malayalam	knee	88	knee-A	muḻaṅkāl		muḻaṅkāl	m u l̪ a ŋ k aː l
3026	Malto	knee	88	knee-A	mu:ka		mu:ka	m uː k a
173	Tamil	knee	88	knee-A	muḻaṅkāl		muḻaṅkāl	m u l̪ a ŋ k aː l
807	Telugu	knee	88	knee-A	mo:ka:lu		mo:ka:lu	m oː k aː l u
1617	Yeruva	knee	88	knee-A	mu:leka:lə		mu:leka:lə	m uː l e k aː l ə
1293	Kannada	knee	361	knee-B	maɳɖi		maɳɖi	m a ɳ ɖ i
1393	Kodava	knee	361	knee-B	maɳɖi		maɳɖi	m a ɳ ɖ i
2909	Kuwi	knee	361	knee-B	mendaja		mendaja	m e n d a j a
1823	Badga	knee	362	knee-C	muʈʈi		muʈʈi	m u ʈː i
2698	Kolami	knee	362	knee-C	muɖsu		muɖsu	m u ɖ s u
1514	Malayalam	knee	362	knee-C	muʈʈə		muʈʈə	m u ʈː ə
2149	Tamil	knee	362	knee-C	muʈʈi		muʈʈi	m u ʈː i
2150	Tamil	knee	362	knee-C	mu:ʈə		mu:ʈə	m uː ʈ ə
2026	Toda	knee	362	knee-C	muʈʈi		muʈʈi	m u ʈː i
1183	Koya	knee	363	knee-D	boʈmiɳɖa:		boʈmiɳɖa:	b o ʈ m i ɳ ɖ aː
1925	Tulu	knee	364	knee-E	meɳaka:ləganʈu		meɳaka:ləganʈu	m e ɳ a k aː l ə g a n ʈ u
2273	Betta_Kurumba	knee	502	knee-F	mannga:lə		mannga:lə	m a nː g aː l ə
2592	Gondi	knee	703	knee-G	tongɾa		tongɾa	t o n g ɾ a
3138	Ollari_Gadba	knee	704	knee-H	ʋangul		ʋangul	ʋ a n g u l
2487	Brahui	knee	705	knee-I	go:ɖ		go:ɖ	g oː ɖ
1835	Badga	know	89	know-A	aɾaʋə		aɾaʋə	a ɾ a ʋ ə
179	Kannada	know	89	know-A	ari-		ari-	a r i +
1406	Kodava	know	89	know-A	aɾi		aɾi	a ɾ i
1527	Malayalam	know	89	know-A	aɾajuga		aɾajuga	a ɾ a j u g a
177	Tamil	know	89	know-A	aṟi-		aṟi-	a r̪ i +
180	Telugu	know	89	know-A	eṟāgu-		eṟāgu-	e r̪ aː g u +
2038	Toda	know	89	know-A	aɾspini		aɾspini	a ɾ s p i n i
1630	Yeruva	know	89	know-A	aɾiʋo		aɾiʋo	a ɾ i ʋ o
557	Parji	know	240	know-B	pun-		pun-	p u n +
2393	Kurukh	know	241	know-C	akʰna		akʰna	a kʰ n a
3041	Malto	know	241	know-C	ha:hpo		ha:hpo	h aː h p o
1305	Kannada	know	330	know-D	telidiko		telidiko	t e l i d i k o
1196	Koya	know	330	know-D	teluse:		teluse:	t e l u s eː
945	Telugu	know	330	know-D	telusuko		telusuko	t e l u s u k o
819	Telugu	know	330	know-D	telusukonu		telusukonu	t e l u s u k o n u
2499	Brahui	know	331	know-E	tʃa:ing		tʃa:ing	tʃ aː i n g
2164	Tamil	know	331	know-E	teɾijum		teɾijum	t e ɾ i j u m
2165	Tamil	know	331	know-E	terindʒuko		terindʒuko	t e r i n dʒ u k o
1937	Tulu	know	331	know-E	teɾijaɾa		teɾijaɾa	t e ɾ i j a ɾ a
2285	Betta_Kurumba	know	465	know-F	gott(ə) uɳɖi		gott(ə) uɳɖi	g o tː # u ɳ ɖ i
2286	Betta_Kurumba	know	465	know-F	gotta:g		gotta:g	g o tː aː g
2814	Kota	know	744	know-G	asu:bej		asu:bej	a s uː b e j
3042	Malto	know	745	know-H	baɖeminpo		baɖeminpo	b a ɖ e m i n p o
3043	Malto	know	746	know-I	sika:ɾpo		sika:ɾpo	s i k aː ɾ p o
2711	Kolami	know	747	know-J	uɾtanɖa:t		uɾtanɖa:t	u ɾ t a n ɖ aː t
3150	Ollari_Gadba	know	748	know-K	sun		sun	s u n
2604	Gondi	know	749	know-L	jeɾpaʈ		jeɾpaʈ	j e ɾ p a ʈ
1797	Badga	leaf	90	leaf-A	elə		elə	e l ə
2248	Betta_Kurumba	leaf	90	leaf-A	jali		jali	j a l i
1268	Kannada	leaf	90	leaf-A	jele		jele	j e l e
1370	Kodava	leaf	90	leaf-A	elakaɳɖa		elakaɳɖa	e l a k a ɳ ɖ a
2777	Kota	leaf	90	leaf-A	e:lu		e:lu	eː l u
1481	Malayalam	leaf	90	leaf-A	ila		ila	i l a
2121	Tamil	leaf	90	leaf-A	ele		ele	e l e
2002	Toda	leaf	90	leaf-A	eɾs		eɾs	e ɾ s
1901	Tulu	leaf	90	leaf-A	iɾa		iɾa	i ɾ a
1593	Yeruva	leaf	90	leaf-A	ele		ele	e l e
2568	Gondi	leaf	91	leaf-B	a:ki		a:ki	aː k i
2674	Kolami	leaf	91	leaf-B	a:k		a:k	aː k
1150	Koya	leaf	91	leaf-B	a:ki:		a:ki:	aː k iː
776	Telugu	leaf	91	leaf-B	a:ku		a:ku	aː k u
562	Parji	leaf	242	leaf-C	ev		ev	e v
2357	Kurukh	leaf	243	leaf-D	atkʰa		atkʰa	a t kʰ a
3113	Ollari_Gadba	leaf	632	leaf-E	ʈunɖe		ʈunɖe	ʈ u n ɖ e
3002	Malto	leaf	633	leaf-F	ha:tʰa		ha:tʰa	h aː tʰ a
2460	Brahui	leaf	634	leaf-G	pann		pann	p a nː
2885	Kuwi	leaf	635	leaf-H	patɾa	LOAN	patɾa	p a t ɾ a
186	Malayalam	lie	92	lie-A	kiɖakkuga		kiɖakkuga	k i ɖ a kː u g a
3052	Malto	lie	92	lie-A	ko:ɖpo		ko:ɖpo	k oː ɖ p o
2174	Tamil	lie	92	lie-A	keɖə		keɖə	k e ɖ ə
187	Kannada	lie	93	lie-B	malagu		malagu	m a l a g u
2615	Gondi	lie	244	lie-C	miɳɖsi		miɳɖsi	m i ɳ ɖ s i
2719	Kolami	lie	244	lie-C	laba:ɖ muɖsati		laba:ɖ muɖsati	l a b aː ɖ # m u ɖ s a t i
566	Parji	lie	244	lie-C	maḍ-		maḍ-	m a ɖ +
1205	Koya	lie	454	lie-D	undʒa		undʒa	u n dʒ a
1843	Badga	lie	455	lie-E	haɖaʋə		haɖaʋə	h a ɖ a ʋ ə
2048	Toda	lie	456	lie-F	poaʈtʃi:		poaʈtʃi:	p o a ʈ tʃ iː
827	Telugu	lie	457	lie-G	paɖukonu		paɖukonu	p a ɖ u k o n u
2047	Toda	lie	458	lie-H	pokkum	EXCLUDE	pokkum	p o kː u m
2294	Betta_Kurumba	lie	459	lie-I	ba:ɖ		ba:ɖ	b aː ɖ
2295	Betta_Kurumba	lie	459	lie-I	ba:ʈɳu i:ɾ		ba:ʈɳu i:ɾ	b aː ʈ ɳ u # iː ɾ
1414	Kodava	lie	459	lie-I	budda		budda	b u d d a
2175	Tamil	lie	459	lie-I	paɖə		paɖə	p a ɖ ə
1945	Tulu	lie	459	lie-I	buɾo:naɾa		buɾo:naɾa	b u ɾ oː n a ɾ a
1638	Yeruva	lie	459	lie-I	bi:ndo		bi:ndo	b iː n d o
2507	Brahui	lie	767	lie-J	dɾogʰ taɖing		dɾogʰ taɖing	d ɾ o gʱ # t a ɖ i n g
2401	Kurukh	lie	768	lie-K	paiha		paiha	p a i h a
2402	Kurukh	lie	870	lie-L	fasija:r		fasija:r	f a s i j aː r
2614	Gondi	lie	871	lie-M	dolsi		dolsi	d o l s i
191	Kannada	liver	94	liver-A	hīri		hīri	h iː r i
2808	Kota	liver	94	liver-A	i:ru		i:ru	iː r u
190	Malayalam	liver	94	liver-A	īral		īral	iː r a l
2158	Tamil	liver	94	liver-A	i:ɾaɭ		i:ɾaɭ	iː ɾ a ɭ
2705	Kolami	liver	95	liver-B	kaleja		kaleja	k a l e j a
1189	Koya	liver	95	liver-B	ka:dʒam		ka:dʒam	k aː dʒ a m
813	Telugu	liver	95	liver-B	ka:lejamu		ka:lejamu	k aː l e j a m u
2598	Gondi	liver	245	liver-C	taɾki		taɾki	t a ɾ k i
3144	Ollari_Gadba	liver	245	liver-C	taɖing		taɖing	t a ɖ i n g
568	Parji	liver	245	liver-C	taruṅg		taruṅg	t a r u ŋ g
1521	Malayalam	liver	316	liver-D	kaɾaɭə		kaɾaɭə	k a ɾ a ɭ ə
2032	Toda	liver	316	liver-D	kuɖa:l		kuɖa:l	k u ɖ aː l
1400	Kodava	liver	317	liver-E	tombe		tombe	t o m b e
1624	Yeruva	liver	317	liver-E	tombe		tombe	t o m b e
1299	Kannada	liver	318	liver-F	medadʒi:ɾika		medadʒi:ɾika	m e d a dʒ iː ɾ i k a
2279	Betta_Kurumba	liver	464	liver-G	tədlə		tədlə	t ə d l ə
2493	Brahui	liver	729	liver-H	dʒagaɾ		dʒagaɾ	dʒ a g a ɾ
3033	Malto	liver	730	liver-I	tʃedɾo		tʃedɾo	tʃ e d ɾ o
2387	Kurukh	liver	731	liver-J	umbalkʰo		umbalkʰo	u m b a l kʰ o
2767	Kota	long	96	long-A	ni:tam		ni:tam	n iː t a m
1465	Malayalam	long	96	long-A	ni:nɖa		ni:nɖa	n iː n ɖ a
1466	Malayalam	long	96	long-A	ni:lamuɭɭa		ni:lamuɭɭa	n iː l a m u ɭː a
193	Tamil	long	96	long-A	nīṇṭa		nīṇṭa	n iː ɳ ʈ a
2107	Tamil	long	96	long-A	ni:ɭam		ni:ɭam	n iː ɭ a m
2108	Tamil	long	96	long-A	ni:ɭama:na		ni:ɭama:na	n iː ɭ a m aː n a
1583	Yeruva	long	96	long-A	ni:ʈa		ni:ʈa	n iː ʈ a
1785	Badga	long	97	long-B	utta		utta	u tː a
2238	Betta_Kurumba	long	97	long-B	uddu		uddu	u d d u
1258	Kannada	long	97	long-B	udda		udda	u d d a
1360	Kodava	long	97	long-B	uddə		uddə	u d d ə
1891	Tulu	long	97	long-B	uda		uda	u d a
2664	Kolami	long	98	long-C	poɖa:m		poɖa:m	p o ɖ aː m
1138	Koya	long	98	long-C	poɖaʋuʈa:du		poɖaʋuʈa:du	p o ɖ a ʋ u ʈ aː d u
760	Telugu	long	98	long-C	poɖaʋu		poɖaʋu	p o ɖ a ʋ u
1992	Toda	long	352	long-D	neɾti		neɾti	n e ɾ t i
2450	Brahui	long	596	long-E	muɾgun		muɾgun	m u ɾ g u n
2345	Kurukh	long	597	long-F	diga:h		diga:h	d i g aː h
2991	Malto	long	597	long-F	digaɖo		digaɖo	d i g a ɖ o
2557	Gondi	long	598	long-G	la:m		la:m	l aː m
2245	Betta_Kurumba	louse	99	louse-A	pja:nu		pja:nu	p j aː n u
1265	Kannada	louse	99	louse-A	he:nu		he:nu	h eː n u
1367	Kodava	louse	99	louse-A	pe:nə		pe:nə	p eː n ə
2671	Kolami	louse	99	louse-A	pa:nu		pa:nu	p aː n u
2353	Kurukh	louse	99	louse-A	pe:n		pe:n	p eː n
1477	Malayalam	louse	99	louse-A	pe:n		pe:n	p eː n
571	Parji	louse	99	louse-A	pēni		pēni	p eː n i
2118	Tamil	louse	99	louse-A	pe:nə		pe:nə	p eː n ə
771	Telugu	louse	99	louse-A	pe:nu		pe:nu	p eː n u
1898	Tulu	louse	99	louse-A	pe:n		pe:n	p eː n
1590	Yeruva	louse	99	louse-A	pe:nə		pe:nə	p eː n ə
1999	Toda	louse	439	louse-B	iɾs		iɾs	i ɾ s
2564	Gondi	louse	440	louse-C	poɾki		poɾki	p o ɾ k i
1147	Koya	louse	440	louse-C	poɾiki		poɾiki	p o ɾ i k i
1793	Badga	louse	441	louse-D	ili		ili	i l i
1794	Badga	louse	441	louse-D	kili		kili	k i l i
2457	Brahui	louse	628	louse-E	bo:dʰ		bo:dʰ	b oː dʱ
2774	Kota	louse	629	louse-F	paiji		paiji	p a i j i
1363	Kodava	man	100	man-A	a:naaɭə		a:naaɭə	aː n a a ɭ ə
1470	Malayalam	man	100	man-A	a:ɳə		a:ɳə	aː ɳ ə
2112	Tamil	man	100	man-A	a:ɳə		a:ɳə	aː ɳ ə
2113	Tamil	man	100	man-A	a:ɳ		a:ɳ	aː ɳ
203	Kannada	man	101	man-B	puruṣa	LOAN	puruṣa	p u r u ʂ a
1471	Malayalam	man	101	man-B	puɾuʂan	LOAN	puɾuʂan	p u ɾ u ʂ a n
766	Telugu	man	101	man-B	puɾuʂuɖu	LOAN	puɾuʂuɖu	p u ɾ u ʂ u ɖ u
2241	Betta_Kurumba	man	416	man-C	gəɳɖaɭə		gəɳɖaɭə	g ə ɳ ɖ a ɭ ə
1261	Kannada	man	416	man-C	ganɖasu		ganɖasu	g a n ɖ a s u
2770	Kota	man	416	man-C	ganmagu		ganmagu	g a n m a g u
1142	Koya	man	420	man-D	magaʋa:ɳɖ		magaʋa:ɳɖ	m a g a ʋ aː ɳ ɖ
765	Telugu	man	420	man-D	magaʋa:ɖu		magaʋa:ɖu	m a g a ʋ aː ɖ u
1143	Koya	man	421	man-E	pe:ka:l		pe:ka:l	p eː k aː l
1789	Badga	man	422	man-F	kanɖumuga		kanɖumuga	k a n ɖ u m u g a
1586	Yeruva	man	423	man-G	panija		panija	p a n i j a
2878	Kuwi	man	611	man-H	kakasi		kakasi	k a k a s i
2114	Tamil	man	425	man-I	a:mbɭe		a:mbɭe	aː m b ɭ e
1995	Toda	man	426	man-J	a:lom		a:lom	aː l o m
